PacketCounter;Acc_X;Acc_Y;Acc_Z;FreeAcc_X;FreeAcc_Y;FreeAcc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3;label
5081;-2.375944;9.212406;-1.266119;-0.060957;-0.182578;-0.216879;0.018398;-0.03737;-0.085936;0.498291;-0.775391;0.385254;0.627006;0.652498;0.381137;0.189327;POINTING
5082;-2.406681;9.251658;-1.228231;-0.040488;-0.222399;-0.177194;-0.00951;-0.05068;-0.102457;0.491943;-0.77417;0.380615;0.627227;0.652311;0.381331;0.18885;POINTING
5083;-2.381907;9.217264;-1.232295;-0.02838;-0.194307;-0.215218;-0.035208;-0.066662;-0.129258;0.491455;-0.774658;0.387451;0.627594;0.65201;0.381509;0.188308;POINTING
5084;-2.31363;9.218923;-1.168635;0.06876;-0.183003;-0.2383;-0.044047;-0.072991;-0.147966;0.499756;-0.772461;0.392334;0.62803;0.651632;0.381733;0.187708;POINTING
5085;-2.316066;9.258312;-1.123397;0.11507;-0.202131;-0.206002;-0.028605;-0.089492;-0.162287;0.497559;-0.773438;0.391113;0.62845;0.651309;0.381952;0.186975;POINTING
5086;-2.274416;9.373819;-1.027534;0.24944;-0.226851;-0.118175;0.011413;-0.094488;-0.169175;0.495117;-0.764893;0.384521;0.628735;0.651101;0.382258;0.186114;POINTING
5087;-2.284054;9.605596;-1.031595;0.318791;-0.206836;0.107198;0.085427;-0.082169;-0.204063;0.502197;-0.766846;0.384521;0.628807;0.651048;0.382743;0.185055;POINTING
5088;-2.384948;9.656372;-1.180802;0.18796;-0.149463;0.200807;0.124175;-0.060009;-0.251325;0.511963;-0.772461;0.389404;0.628753;0.650996;0.38351;0.18383;POINTING
5089;-2.573656;9.476788;-1.253001;-0.015849;-0.217571;0.084563;0.079343;-0.066216;-0.300767;0.505615;-0.761719;0.390381;0.628901;0.650722;0.384353;0.18253;POINTING
5090;-2.744903;9.20003;-1.294886;-0.217092;-0.294595;-0.131893;-0.020663;-0.115221;-0.317663;0.512695;-0.765625;0.383301;0.629478;0.65014;0.385033;0.181177;POINTING
5091;-2.8116;9.08814;-1.192389;-0.212299;-0.394927;-0.235629;-0.092072;-0.174895;-0.301118;0.518799;-0.761475;0.380127;0.630389;0.649421;0.385377;0.179851;POINTING
5092;-2.744173;9.185155;-1.138761;-0.089923;-0.353143;-0.165851;-0.126512;-0.224347;-0.276191;0.510986;-0.760986;0.374268;0.631511;0.648672;0.385449;0.178457;POINTING
5093;-2.627625;9.382934;-1.100468;0.083314;-0.261342;-0.010669;-0.11401;-0.245213;-0.256273;0.521729;-0.755615;0.380371;0.632585;0.648029;0.385403;0.177085;POINTING
5094;-2.582107;9.617444;-1.082523;0.206053;-0.199046;0.199915;-0.064371;-0.235583;-0.272552;0.522949;-0.755127;0.376709;0.633506;0.647487;0.385493;0.175572;POINTING
5095;-2.571115;9.885524;-1.189652;0.242004;-0.064179;0.467716;0.017609;-0.215312;-0.342039;0.531494;-0.759766;0.370117;0.634167;0.647064;0.385933;0.173771;POINTING
5096;-2.678112;9.94832;-1.318063;0.131524;0.000632;0.572935;-0.003742;-0.212217;-0.44077;0.536865;-0.752197;0.374268;0.635001;0.646366;0.386678;0.171653;POINTING
5097;-2.928982;9.620833;-1.334706;-0.125805;-0.129959;0.330676;-0.183705;-0.23069;-0.482509;0.531006;-0.750732;0.364746;0.636456;0.645038;0.387345;0.169744;POINTING
5098;-3.117256;9.230738;-1.401179;-0.402357;-0.172942;0.020672;-0.398477;-0.288972;-0.446655;0.536621;-0.752441;0.363037;0.638705;0.643129;0.387524;0.168126;POINTING
5099;-3.095424;9.065441;-1.349723;-0.402705;-0.146869;-0.148242;-0.481039;-0.331173;-0.374607;0.551025;-0.755371;0.359619;0.641209;0.641134;0.387264;0.166809;POINTING
5100;-2.947649;9.116724;-1.249683;-0.223546;-0.061056;-0.152925;-0.414371;-0.342222;-0.322024;0.545166;-0.75293;0.352539;0.643496;0.639443;0.386846;0.165457;POINTING
5101;-2.846111;9.227342;-1.296359;-0.1492;0.101922;-0.071439;-0.256127;-0.330109;-0.286591;0.549316;-0.748291;0.346191;0.645192;0.638328;0.386487;0.163987;POINTING
5102;-2.782386;9.327833;-1.235454;-0.027215;0.143592;-0.001722;-0.053578;-0.299576;-0.268183;0.555176;-0.745605;0.352539;0.646189;0.637858;0.386327;0.16226;POINTING
5103;-2.768182;9.493542;-1.351496;-0.021861;0.281315;0.164137;0.109304;-0.252626;-0.254022;0.560303;-0.731445;0.351807;0.646538;0.637917;0.386409;0.160436;POINTING
5104;-2.757638;9.566209;-1.587947;-0.113922;0.490549;0.256316;0.168532;-0.227957;-0.223217;0.556396;-0.747559;0.344971;0.646616;0.638209;0.386552;0.158602;POINTING
5105;-2.815957;9.650265;-1.771185;-0.222337;0.61296;0.374026;0.12365;-0.220704;-0.155825;0.554932;-0.746094;0.341553;0.646775;0.638475;0.386433;0.157168;POINTING
5106;-2.882996;9.727382;-1.975738;-0.363497;0.747901;0.490015;0.000152;-0.209757;-0.066544;0.569336;-0.751953;0.334961;0.64726;0.638485;0.385955;0.156299;POINTING
5107;-2.995902;9.860432;-2.276552;-0.596885;0.941425;0.682246;-0.195453;-0.210435;0.010218;0.564209;-0.745605;0.344727;0.648286;0.638029;0.385088;0.15605;POINTING
5108;-3.039382;9.921168;-2.200014;-0.583113;0.888434;0.740891;-0.331186;-0.217757;0.03922;0.559814;-0.742676;0.333252;0.64977;0.637187;0.383968;0.156081;POINTING
5109;-3.030954;9.948275;-1.951203;-0.438743;0.730579;0.734147;-0.261607;-0.194039;0.032851;0.559814;-0.741455;0.333496;0.650953;0.636543;0.383028;0.156085;POINTING
5110;-2.918477;9.612882;-1.714716;-0.323026;0.592597;0.356371;-0.006484;-0.112223;0.038789;0.555664;-0.742676;0.339844;0.651174;0.636673;0.382532;0.155851;POINTING
5111;-2.842229;9.234556;-1.777354;-0.4169;0.636055;-0.018002;0.254293;-0.011412;0.099604;0.553711;-0.748535;0.340088;0.650312;0.637692;0.382376;0.155665;POINTING
5112;-2.83431;9.19596;-2.078775;-0.599678;0.838495;-0.022006;0.400652;0.070571;0.206167;0.555664;-0.742432;0.335938;0.648721;0.639318;0.382297;0.15583;POINTING
5113;-2.818285;9.629682;-2.48403;-0.705731;1.163893;0.433825;0.32233;0.100697;0.329412;0.550537;-0.740234;0.351074;0.647244;0.640905;0.38182;0.156617;POINTING
5114;-2.781629;10.168662;-2.790878;-0.724339;1.436973;0.973341;0.067447;0.075203;0.424997;0.555664;-0.750488;0.341797;0.646544;0.641867;0.380777;0.158104;POINTING
5115;-2.598405;10.421583;-2.761012;-0.53698;1.521736;1.159096;-0.120852;0.043747;0.468182;0.552734;-0.758057;0.346924;0.64648;0.642324;0.379319;0.16;POINTING
5116;-2.506845;10.454301;-2.409944;-0.291422;1.283867;1.125824;-0.102078;0.051942;0.482317;0.540771;-0.755615;0.345947;0.646333;0.642866;0.377847;0.161893;POINTING
5117;-2.416501;10.319227;-2.173094;-0.161695;1.11236;0.947635;0.011033;0.089493;0.488104;0.536133;-0.763672;0.352783;0.645735;0.643742;0.376575;0.163749;POINTING
5118;-2.385034;10.077489;-2.084732;-0.189425;1.002658;0.701533;0.073165;0.151;0.483611;0.5354;-0.774658;0.355957;0.644799;0.64476;0.375591;0.165683;POINTING
5119;-2.395764;9.898246;-1.979126;-0.21556;0.85819;0.524078;0.050262;0.229344;0.449604;0.526367;-0.76709;0.359375;0.643836;0.645566;0.374921;0.16779;POINTING
